Task,Modality,Feature_Encoder,Aggregation,Fusion,Fold,BA,MCC,AUC,F1-Score
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_41,0.9607692307692308,0.9000990963558263,0.9866666666666668,0.960861851950961
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_42,0.9164102564102564,0.8682754062274087,0.9933333333333334,0.9494649344886468
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_43,0.877948717948718,0.8143770700418893,0.9743589743589745,0.928124384161134
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_44,0.9548717948717949,0.9216361675689166,0.9933333333333332,0.9701041783181044
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_45,0.903846153846154,0.8701790266729821,0.9871794871794872,0.94866027440081
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_46,0.903846153846154,0.8701790266729821,0.9887179487179488,0.94866027440081
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_47,0.9230769230769232,0.8962759694631982,0.9887179487179488,0.9592602117354592
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_48,0.8712820512820514,0.7865500628986127,0.9035897435897436,0.9185204234709186
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_49,0.9482051282051284,0.8964102564102564,0.9928205128205128,0.9603960396039604
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_0,0.8905128205128205,0.8142755195100638,0.9425641025641024,0.9292509082841058
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_1,0.974102564102564,0.9482051282051284,0.998974358974359,0.9801980198019802
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_2,0.974102564102564,0.9482051282051284,0.957948717948718,0.9801980198019802
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_3,0.9097435897435896,0.8417991557526169,0.978974358974359,0.9397967691505992
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_4,0.9423076923076924,0.9222752929447536,0.9958974358974358,0.9696789606931882
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_5,0.8653846153846154,0.8175490759319732,0.9753846153846154,0.9268475892175206
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_6,0.9807692307692308,0.9741081252489958,0.9948717948717948,0.9900347261060348
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_7,0.9807692307692308,0.9741081252489958,0.9994871794871796,0.9900347261060348
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_8,0.954102564102564,0.8776796085333692,0.9851282051282052,0.95134003196238
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_9,0.928974358974359,0.8691642098888374,0.976923076923077,0.9501736305301742
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_10,0.98,0.927733612182082,0.9892307692307692,0.970804019177428
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_11,0.903846153846154,0.8701790266729821,0.9876923076923078,0.94866027440081
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_12,0.9164102564102564,0.8682754062274087,0.9815384615384616,0.9494649344886468
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_13,0.9615384615384616,0.9482093118615208,0.9789743589743588,0.979932256383533
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_14,0.9548717948717949,0.9216361675689166,0.9964102564102564,0.9701041783181044
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_15,0.9674358974358974,0.9235738355190104,0.998974358974359,0.9704775720069158
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_16,0.8971794871794871,0.8414130161809055,0.9846153846153846,0.938890317603189
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_17,0.9548717948717949,0.9216361675689166,0.9964102564102564,0.9701041783181044
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_18,0.9356410256410256,0.895004233807069,0.9861538461538462,0.9598645127670662
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_19,0.9666666666666668,0.8847574237748621,0.9887179487179488,0.9518127856342804
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_20,0.9156410256410256,0.8212359777160264,0.9743589743589745,0.9311143346828036
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_21,0.877948717948718,0.8143770700418893,0.9343589743589744,0.928124384161134
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_22,0.8846153846153846,0.8439494725697222,0.9784615384615384,0.937862180866916
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_23,0.9474358974358974,0.8562258274717657,0.9902564102564104,0.941901920133305
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_24,0.9423076923076924,0.9222752929447536,0.9953846153846154,0.9696789606931882
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_25,0.928974358974359,0.8691642098888374,0.9702564102564104,0.9501736305301742
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_26,0.9356410256410256,0.895004233807069,0.9851282051282052,0.9598645127670662
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_27,0.9482051282051284,0.8964102564102564,0.9779487179487178,0.9603960396039604
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_28,0.974102564102564,0.9482051282051284,0.982051282051282,0.9801980198019802
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_29,0.9807692307692308,0.9741081252489958,1.0,0.9900347261060348
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_30,0.8905128205128205,0.8142755195100638,0.9769230769230768,0.9292509082841058
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_31,0.9482051282051284,0.8964102564102564,0.936923076923077,0.9603960396039604
LGG_vs_HGG,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_32,0.8587179487179487,0.7871235414166942,0.931794871794872,0.9171495744892214
